site,id,name,timestamp,parameter,value,units
elc,6080839209254912,elc - current,2025-03-28T15:12:00Z,% Saturation O₂,85.20287322998047,% sat
elc,6080839209254912,elc - current,2025-03-28T15:30:00Z,% Saturation O₂,86.76139831542969,% sat
elc,6080839209254912,elc - current,2025-03-28T15:45:00Z,% Saturation O₂,88.4313735961914,% sat
elc,6080839209254912,elc - current,2025-03-28T16:00:00Z,% Saturation O₂,90.28215789794922,% sat
elc,6080839209254912,elc - current,2025-03-28T16:15:00Z,% Saturation O₂,92.17540740966797,% sat
elc,6080839209254912,elc - current,2025-03-28T16:30:00Z,% Saturation O₂,94.046630859375,% sat
elc,6080839209254912,elc - current,2025-03-28T16:45:00Z,% Saturation O₂,96.61125946044922,% sat
elc,6080839209254912,elc - current,2025-03-28T17:00:00Z,% Saturation O₂,99.4659423828125,% sat
elc,6080839209254912,elc - current,2025-03-28T17:15:00Z,% Saturation O₂,102.61662292480469,% sat
elc,6080839209254912,elc - current,2025-03-28T17:30:00Z,% Saturation O₂,105.7298812866211,% sat
elc,6080839209254912,elc - current,2025-03-28T17:45:00Z,% Saturation O₂,107.04997253417969,% sat
elc,6080839209254912,elc - current,2025-03-28T18:00:00Z,% Saturation O₂,106.93543243408203,% sat
elc,6080839209254912,elc - current,2025-03-28T18:15:00Z,% Saturation O₂,107.8316879272461,% sat
elc,6080839209254912,elc - current,2025-03-28T18:30:00Z,% Saturation O₂,110.15213012695312,% sat
elc,6080839209254912,elc - current,2025-03-28T18:45:00Z,% Saturation O₂,112.83548736572266,% sat
elc,6080839209254912,elc - current,2025-03-28T19:00:00Z,% Saturation O₂,114.42112731933594,% sat
elc,6080839209254912,elc - current,2025-03-28T19:15:00Z,% Saturation O₂,115.48088836669922,% sat
elc,6080839209254912,elc - current,2025-03-28T19:30:00Z,% Saturation O₂,116.30397033691406,% sat
elc,6080839209254912,elc - current,2025-03-28T19:45:00Z,% Saturation O₂,117.23893737792969,% sat
elc,6080839209254912,elc - current,2025-03-28T20:00:00Z,% Saturation O₂,117.9693374633789,% sat
elc,6080839209254912,elc - current,2025-03-28T20:15:00Z,% Saturation O₂,118.18242645263672,% sat
elc,6080839209254912,elc - current,2025-03-28T20:30:00Z,% Saturation O₂,118.43048858642578,% sat
elc,6080839209254912,elc - current,2025-03-28T20:45:00Z,% Saturation O₂,118.38782501220703,% sat
elc,6080839209254912,elc - current,2025-03-28T21:00:00Z,% Saturation O₂,118.45631408691406,% sat
elc,6080839209254912,elc - current,2025-03-28T21:15:00Z,% Saturation O₂,117.80271911621094,% sat
elc,6080839209254912,elc - current,2025-03-28T21:30:00Z,% Saturation O₂,117.59810638427734,% sat
elc,6080839209254912,elc - current,2025-03-28T21:45:00Z,% Saturation O₂,117.06759643554688,% sat
elc,6080839209254912,elc - current,2025-03-28T22:00:00Z,% Saturation O₂,116.70494079589844,% sat
elc,6080839209254912,elc - current,2025-03-28T22:15:00Z,% Saturation O₂,116.08869934082031,% sat
elc,6080839209254912,elc - current,2025-03-28T22:30:00Z,% Saturation O₂,114.9596939086914,% sat
elc,6080839209254912,elc - current,2025-03-28T22:45:00Z,% Saturation O₂,114.26744842529297,% sat
elc,6080839209254912,elc - current,2025-03-28T23:00:00Z,% Saturation O₂,113.37654876708984,% sat
elc,6080839209254912,elc - current,2025-03-28T23:15:00Z,% Saturation O₂,112.7315673828125,% sat
elc,6080839209254912,elc - current,2025-03-28T23:30:00Z,% Saturation O₂,111.57357788085938,% sat
elc,6080839209254912,elc - current,2025-03-28T23:45:00Z,% Saturation O₂,109.9292984008789,% sat
elc,6080839209254912,elc - current,2025-03-29T00:00:00Z,% Saturation O₂,108.11742401123047,% sat
elc,6080839209254912,elc - current,2025-03-29T00:15:00Z,% Saturation O₂,106.08059692382812,% sat
elc,6080839209254912,elc - current,2025-03-29T00:30:00Z,% Saturation O₂,104.1941146850586,% sat
elc,6080839209254912,elc - current,2025-03-29T00:45:00Z,% Saturation O₂,102.640380859375,% sat
elc,6080839209254912,elc - current,2025-03-29T01:00:00Z,% Saturation O₂,101.34783935546875,% sat
elc,6080839209254912,elc - current,2025-03-29T01:15:00Z,% Saturation O₂,99.79315948486328,% sat
elc,6080839209254912,elc - current,2025-03-29T01:30:00Z,% Saturation O₂,98.39521026611328,% sat
elc,6080839209254912,elc - current,2025-03-29T01:45:00Z,% Saturation O₂,96.89778900146484,% sat
elc,6080839209254912,elc - current,2025-03-29T02:00:00Z,% Saturation O₂,95.196044921875,% sat
elc,6080839209254912,elc - current,2025-03-29T02:15:00Z,% Saturation O₂,93.44066619873047,% sat
elc,6080839209254912,elc - current,2025-03-29T02:30:00Z,% Saturation O₂,92.23323059082031,% sat
elc,6080839209254912,elc - current,2025-03-29T02:45:00Z,% Saturation O₂,90.96397399902344,% sat
elc,6080839209254912,elc - current,2025-03-29T03:00:00Z,% Saturation O₂,89.86675262451172,% sat
elc,6080839209254912,elc - current,2025-03-29T03:15:00Z,% Saturation O₂,88.71085357666016,% sat
elc,6080839209254912,elc - current,2025-03-29T03:30:00Z,% Saturation O₂,87.88226318359375,% sat
elc,6080839209254912,elc - current,2025-03-29T03:45:00Z,% Saturation O₂,86.92862701416016,% sat
elc,6080839209254912,elc - current,2025-03-29T04:00:00Z,% Saturation O₂,86.043731689453125,% sat
elc,6080839209254912,elc - current,2025-03-28T15:12:00Z,Actual Conductivity,753.07568359375,µS/cm
elc,6080839209254912,elc - current,2025-03-28T15:30:00Z,Actual Conductivity,760.7691650390625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T15:45:00Z,Actual Conductivity,767.05255126953125,µS/cm
elc,6080839209254912,elc - current,2025-03-28T16:00:00Z,Actual Conductivity,780.77880859375,µS/cm
elc,6080839209254912,elc - current,2025-03-28T16:15:00Z,Actual Conductivity,795.898193359375,µS/cm
elc,6080839209254912,elc - current,2025-03-28T16:30:00Z,Actual Conductivity,801.2137451171875,µS/cm
elc,6080839209254912,elc - current,2025-03-28T16:45:00Z,Actual Conductivity,812.9696044921875,µS/cm
elc,6080839209254912,elc - current,2025-03-28T17:00:00Z,Actual Conductivity,818.43353271484375,µS/cm
elc,6080839209254912,elc - current,2025-03-28T17:15:00Z,Actual Conductivity,825.15728759765625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T17:30:00Z,Actual Conductivity,830.943359375,µS/cm
elc,6080839209254912,elc - current,2025-03-28T17:45:00Z,Actual Conductivity,827.9647216796875,µS/cm
elc,6080839209254912,elc - current,2025-03-28T18:00:00Z,Actual Conductivity,818.5224609375,µS/cm
elc,6080839209254912,elc - current,2025-03-28T18:15:00Z,Actual Conductivity,808.975341796875,µS/cm
elc,6080839209254912,elc - current,2025-03-28T18:30:00Z,Actual Conductivity,807.010986328125,µS/cm
elc,6080839209254912,elc - current,2025-03-28T18:45:00Z,Actual Conductivity,804.80712890625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T19:00:00Z,Actual Conductivity,801.41461181640625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T19:15:00Z,Actual Conductivity,796.54656982421875,µS/cm
elc,6080839209254912,elc - current,2025-03-28T19:30:00Z,Actual Conductivity,795.20416259765625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T19:45:00Z,Actual Conductivity,801.0162353515625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T20:00:00Z,Actual Conductivity,806.89947509765625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T20:15:00Z,Actual Conductivity,812.578369140625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T20:30:00Z,Actual Conductivity,823.20745849609375,µS/cm
elc,6080839209254912,elc - current,2025-03-28T20:45:00Z,Actual Conductivity,829.3658447265625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T21:00:00Z,Actual Conductivity,836.9501953125,µS/cm
elc,6080839209254912,elc - current,2025-03-28T21:15:00Z,Actual Conductivity,840.841796875,µS/cm
elc,6080839209254912,elc - current,2025-03-28T21:30:00Z,Actual Conductivity,847.06353759765625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T21:45:00Z,Actual Conductivity,848.3167724609375,µS/cm
elc,6080839209254912,elc - current,2025-03-28T22:00:00Z,Actual Conductivity,844.83697509765625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T22:15:00Z,Actual Conductivity,849.013427734375,µS/cm
elc,6080839209254912,elc - current,2025-03-28T22:30:00Z,Actual Conductivity,853.2362060546875,µS/cm
elc,6080839209254912,elc - current,2025-03-28T22:45:00Z,Actual Conductivity,849.24395751953125,µS/cm
elc,6080839209254912,elc - current,2025-03-28T23:00:00Z,Actual Conductivity,852.502197265625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T23:15:00Z,Actual Conductivity,853.57623291015625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T23:30:00Z,Actual Conductivity,858.89410400390625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T23:45:00Z,Actual Conductivity,857.17791748046875,µS/cm
elc,6080839209254912,elc - current,2025-03-29T00:00:00Z,Actual Conductivity,860.07635498046875,µS/cm
elc,6080839209254912,elc - current,2025-03-29T00:15:00Z,Actual Conductivity,861.81219482421875,µS/cm
elc,6080839209254912,elc - current,2025-03-29T00:30:00Z,Actual Conductivity,866.37176513671875,µS/cm
elc,6080839209254912,elc - current,2025-03-29T00:45:00Z,Actual Conductivity,868.156005859375,µS/cm
elc,6080839209254912,elc - current,2025-03-29T01:00:00Z,Actual Conductivity,868.6650390625,µS/cm
elc,6080839209254912,elc - current,2025-03-29T01:15:00Z,Actual Conductivity,872.54345703125,µS/cm
elc,6080839209254912,elc - current,2025-03-29T01:30:00Z,Actual Conductivity,872.5679931640625,µS/cm
elc,6080839209254912,elc - current,2025-03-29T01:45:00Z,Actual Conductivity,873.5367431640625,µS/cm
elc,6080839209254912,elc - current,2025-03-29T02:00:00Z,Actual Conductivity,869.371337890625,µS/cm
elc,6080839209254912,elc - current,2025-03-29T02:15:00Z,Actual Conductivity,871.9166259765625,µS/cm
elc,6080839209254912,elc - current,2025-03-29T02:30:00Z,Actual Conductivity,872.6510009765625,µS/cm
elc,6080839209254912,elc - current,2025-03-29T02:45:00Z,Actual Conductivity,872.48663330078125,µS/cm
elc,6080839209254912,elc - current,2025-03-29T03:00:00Z,Actual Conductivity,875.85382080078125,µS/cm
elc,6080839209254912,elc - current,2025-03-29T03:15:00Z,Actual Conductivity,874.51397705078125,µS/cm
elc,6080839209254912,elc - current,2025-03-29T03:30:00Z,Actual Conductivity,873.7401123046875,µS/cm
elc,6080839209254912,elc - current,2025-03-29T03:45:00Z,Actual Conductivity,874.99169921875,µS/cm
elc,6080839209254912,elc - current,2025-03-29T04:00:00Z,Actual Conductivity,876.56744384765625,µS/cm
elc,6080839209254912,elc - current,2025-03-28T15:12:00Z,Baro,12.224031397683474,psi
elc,6080839209254912,elc - current,2025-03-28T15:30:00Z,Baro,12.221763008580163,psi
elc,6080839209254912,elc - current,2025-03-28T15:45:00Z,Baro,12.219598479123622,psi
elc,6080839209254912,elc - current,2025-03-28T16:00:00Z,Baro,12.218033503082525,psi
elc,6080839209254912,elc - current,2025-03-28T16:15:00Z,Baro,12.21930932442523,psi
elc,6080839209254912,elc - current,2025-03-28T16:30:00Z,Baro,12.220051684854981,psi
elc,6080839209254912,elc - current,2025-03-28T16:45:00Z,Baro,12.21750240261609,psi
elc,6080839209254912,elc - current,2025-03-28T17:00:00Z,Baro,12.21749178060676,psi
elc,6080839209254912,elc - current,2025-03-28T17:15:00Z,Baro,12.217353694485487,psi
elc,6080839209254912,elc - current,2025-03-28T17:30:00Z,Baro,12.216259627524629,psi
elc,6080839209254912,elc - current,2025-03-28T17:45:00Z,Baro,12.213352737638337,psi
elc,6080839209254912,elc - current,2025-03-28T18:00:00Z,Baro,12.210212163546814,psi
elc,6080839209254912,elc - current,2025-03-28T18:15:00Z,Baro,12.206776533640603,psi
elc,6080839209254912,elc - current,2025-03-28T18:30:00Z,Baro,12.204210728276088,psi
elc,6080839209254912,elc - current,2025-03-28T18:45:00Z,Baro,12.203377490655413,psi
elc,6080839209254912,elc - current,2025-03-28T19:00:00Z,Baro,12.201458447636691,psi
elc,6080839209254912,elc - current,2025-03-28T19:15:00Z,Baro,12.199082658216835,psi
elc,6080839209254912,elc - current,2025-03-28T19:30:00Z,Baro,12.19692284965333,psi
elc,6080839209254912,elc - current,2025-03-28T19:45:00Z,Baro,12.193091844955438,psi
elc,6080839209254912,elc - current,2025-03-28T20:00:00Z,Baro,12.191070122513207,psi
elc,6080839209254912,elc - current,2025-03-28T20:15:00Z,Baro,12.188669548404917,psi
elc,6080839209254912,elc - current,2025-03-28T20:30:00Z,Baro,12.186767028511817,psi
elc,6080839209254912,elc - current,2025-03-28T20:45:00Z,Baro,12.186235928045381,psi
elc,6080839209254912,elc - current,2025-03-28T21:00:00Z,Baro,12.1860293889751,psi
elc,6080839209254912,elc - current,2025-03-28T21:15:00Z,Baro,12.18723439692228,psi
elc,6080839209254912,elc - current,2025-03-28T21:30:00Z,Baro,12.18440186110129,psi
elc,6080839209254912,elc - current,2025-03-28T21:45:00Z,Baro,12.18613324862187,psi
elc,6080839209254912,elc - current,2025-03-28T22:00:00Z,Baro,12.188188017315348,psi
elc,6080839209254912,elc - current,2025-03-28T22:15:00Z,Baro,12.190330122529973,psi
elc,6080839209254912,elc - current,2025-03-28T22:30:00Z,Baro,12.191210569080997,psi
elc,6080839209254912,elc - current,2025-03-28T22:45:00Z,Baro,12.191196406401891,psi
elc,6080839209254912,elc - current,2025-03-28T23:00:00Z,Baro,12.189132195922344,psi
elc,6080839209254912,elc - current,2025-03-28T23:15:00Z,Baro,12.187300489424771,psi
elc,6080839209254912,elc - current,2025-03-28T23:30:00Z,Baro,12.187915385742578,psi
elc,6080839209254912,elc - current,2025-03-28T23:45:00Z,Baro,12.18995717198021,psi
elc,6080839209254912,elc - current,2025-03-29T00:00:00Z,Baro,12.189879277245131,psi
elc,6080839209254912,elc - current,2025-03-29T00:15:00Z,Baro,12.19696887836042,psi
elc,6080839209254912,elc - current,2025-03-29T00:30:00Z,Baro,12.19833439667079,psi
elc,6080839209254912,elc - current,2025-03-29T00:45:00Z,Baro,12.195204444588596,psi
elc,6080839209254912,elc - current,2025-03-29T01:00:00Z,Baro,12.195945624795087,psi
elc,6080839209254912,elc - current,2025-03-29T01:15:00Z,Baro,12.195382658300666,psi
elc,6080839209254912,elc - current,2025-03-29T01:30:00Z,Baro,12.194613152735963,psi
